"Plot Title:  10570397"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10570397, SEN S/N: 10570397)","RH, % (LGR S/N: 10570397, SEN S/N: 10570397)","DewPt, °C (LGR S/N: 10570397, SEN S/N: 10570397)","Coupler Detached (LGR S/N: 10570397)","End Of File (LGR S/N: 10570397)"
15053,07/08/18 05:11:40 AM,27.136,57.174,18.233,,
15054,07/08/18 05:11:50 AM,27.161,57.209,18.265,,
15055,07/08/18 05:12:00 AM,27.161,57.209,18.265,,
15056,07/08/18 05:12:10 AM,27.136,57.205,18.241,,
15057,07/08/18 05:12:20 AM,27.161,57.178,18.257,,
15058,07/08/18 05:12:30 AM,27.161,57.209,18.265,,
15059,07/08/18 05:12:40 AM,27.161,57.209,18.265,,
15060,07/08/18 05:12:50 AM,27.161,57.209,18.265,,
15061,07/08/18 05:13:00 AM,27.161,57.209,18.265,,
15062,07/08/18 05:13:10 AM,27.161,57.209,18.265,,
15063,07/08/18 05:13:20 AM,27.161,57.209,18.265,,
15064,07/08/18 05:13:30 AM,27.161,57.209,18.265,,
15065,07/08/18 05:13:40 AM,27.161,57.209,18.265,,
15066,07/08/18 05:13:50 AM,27.161,57.209,18.265,,
15067,07/08/18 05:14:00 AM,27.161,57.209,18.265,,
15068,07/08/18 05:14:10 AM,27.161,57.209,18.265,,
15069,07/08/18 05:14:20 AM,27.161,57.240,18.274,,
15070,07/08/18 05:14:30 AM,27.161,57.209,18.265,,
15071,07/08/18 05:14:40 AM,27.161,57.240,18.274,,
15072,07/08/18 05:14:50 AM,27.161,57.209,18.265,,
15073,07/08/18 05:15:00 AM,27.161,57.209,18.265,,
15074,07/08/18 05:15:10 AM,27.161,57.240,18.274,,
15075,07/08/18 05:15:20 AM,27.161,57.240,18.274,,
15076,07/08/18 05:15:30 AM,27.161,57.240,18.274,,
15077,07/08/18 05:15:40 AM,27.161,57.240,18.274,,
15078,07/08/18 05:15:50 AM,27.161,57.240,18.274,,
15079,07/08/18 05:16:00 AM,27.161,57.240,18.274,,
15080,07/08/18 05:16:10 AM,27.161,57.240,18.274,,
15081,07/08/18 05:16:20 AM,27.161,57.240,18.274,,
15082,07/08/18 05:16:30 AM,27.161,57.272,18.282,,
15083,07/08/18 05:16:40 AM,27.161,57.240,18.274,,
15084,07/08/18 05:16:50 AM,27.161,57.240,18.274,,
15085,07/08/18 05:17:00 AM,27.161,57.272,18.282,,
15086,07/08/18 05:17:10 AM,27.161,57.272,18.282,,
15087,07/08/18 05:17:20 AM,27.161,57.272,18.282,,
15088,07/08/18 05:17:30 AM,27.161,57.240,18.274,,
15089,07/08/18 05:17:40 AM,27.161,57.272,18.282,,
15090,07/08/18 05:17:50 AM,27.161,57.272,18.282,,
15091,07/08/18 05:18:00 AM,27.161,57.272,18.282,,
15092,07/08/18 05:18:10 AM,27.161,57.272,18.282,,
15093,07/08/18 05:18:20 AM,27.161,57.272,18.282,,
15094,07/08/18 05:18:30 AM,27.161,57.272,18.282,,
15095,07/08/18 05:18:40 AM,27.161,57.272,18.282,,
15096,07/08/18 05:18:50 AM,27.161,57.240,18.274,,
15097,07/08/18 05:19:00 AM,27.161,57.240,18.274,,
15098,07/08/18 05:19:10 AM,27.161,57.272,18.282,,
15099,07/08/18 05:19:20 AM,27.161,57.272,18.282,,
15100,07/08/18 05:19:30 AM,27.161,57.272,18.282,,
15101,07/08/18 05:19:40 AM,27.161,57.272,18.282,,
15102,07/08/18 05:19:50 AM,27.161,57.272,18.282,,
15103,07/08/18 05:20:00 AM,27.161,57.272,18.282,,
15104,07/08/18 05:20:10 AM,27.161,57.272,18.282,,
15105,07/08/18 05:20:20 AM,27.161,57.303,18.291,,
15106,07/08/18 05:20:30 AM,27.161,57.303,18.291,,
15107,07/08/18 05:20:40 AM,27.161,57.303,18.291,,
15108,07/08/18 05:20:50 AM,27.161,57.272,18.282,,
15109,07/08/18 05:21:00 AM,27.161,57.303,18.291,,
15110,07/08/18 05:21:10 AM,27.161,57.303,18.291,,
15111,07/08/18 05:21:20 AM,27.161,57.303,18.291,,
15112,07/08/18 05:21:30 AM,27.161,57.303,18.291,,
15113,07/08/18 05:21:40 AM,27.161,57.303,18.291,,
15114,07/08/18 05:21:50 AM,27.161,57.334,18.299,,
15115,07/08/18 05:22:00 AM,27.161,57.334,18.299,,
15116,07/08/18 05:22:10 AM,27.161,57.334,18.299,,
15117,07/08/18 05:22:20 AM,27.161,57.334,18.299,,
15118,07/08/18 05:22:30 AM,27.161,57.366,18.308,,
15119,07/08/18 05:22:40 AM,27.161,57.334,18.299,,
15120,07/08/18 05:22:50 AM,27.161,57.334,18.299,,
15121,07/08/18 05:23:00 AM,27.161,57.366,18.308,,
15122,07/08/18 05:23:10 AM,27.161,57.366,18.308,,
15123,07/08/18 05:23:20 AM,27.161,57.366,18.308,,
15124,07/08/18 05:23:30 AM,27.161,57.366,18.308,,
15125,07/08/18 05:23:40 AM,27.161,57.366,18.308,,
15126,07/08/18 05:23:50 AM,27.161,57.366,18.308,,
15127,07/08/18 05:24:00 AM,27.186,57.369,18.332,,
15128,07/08/18 05:24:10 AM,27.186,57.401,18.340,,
15129,07/08/18 05:24:20 AM,27.186,57.401,18.340,,
15130,07/08/18 05:24:30 AM,27.186,57.369,18.332,,
15131,07/08/18 05:24:40 AM,27.186,57.401,18.340,,
15132,07/08/18 05:24:50 AM,27.186,57.401,18.340,,
15133,07/08/18 05:25:00 AM,27.186,57.401,18.340,,
15134,07/08/18 05:25:10 AM,27.186,57.401,18.340,,
15135,07/08/18 05:25:20 AM,27.186,57.401,18.340,,
15136,07/08/18 05:25:30 AM,27.186,57.401,18.340,,
15137,07/08/18 05:25:40 AM,27.186,57.401,18.340,,
15138,07/08/18 05:25:50 AM,27.186,57.401,18.340,,
15139,07/08/18 05:26:00 AM,27.186,57.401,18.340,,
15140,07/08/18 05:26:10 AM,27.186,57.401,18.340,,
15141,07/08/18 05:26:20 AM,27.186,57.401,18.340,,
15142,07/08/18 05:26:30 AM,27.186,57.432,18.348,,
15143,07/08/18 05:26:40 AM,27.186,57.401,18.340,,
15144,07/08/18 05:26:50 AM,27.186,57.432,18.348,,
15145,07/08/18 05:27:00 AM,27.186,57.432,18.348,,
15146,07/08/18 05:27:10 AM,27.186,57.432,18.348,,
15147,07/08/18 05:27:20 AM,27.186,57.432,18.348,,
15148,07/08/18 05:27:30 AM,27.210,57.436,18.372,,
15149,07/08/18 05:27:40 AM,27.210,57.436,18.372,,
15150,07/08/18 05:27:50 AM,27.210,57.436,18.372,,
15151,07/08/18 05:28:00 AM,27.210,57.436,18.372,,
15152,07/08/18 05:28:10 AM,27.210,57.436,18.372,,
15153,07/08/18 05:28:20 AM,27.210,57.467,18.381,,
15154,07/08/18 05:28:30 AM,27.210,57.467,18.381,,
15155,07/08/18 05:28:40 AM,27.210,57.467,18.381,,
15156,07/08/18 05:28:50 AM,27.210,57.467,18.381,,
15157,07/08/18 05:29:00 AM,27.210,57.467,18.381,,
15158,07/08/18 05:29:10 AM,27.210,57.467,18.381,,
15159,07/08/18 05:29:20 AM,27.210,57.498,18.389,,
15160,07/08/18 05:29:30 AM,27.210,57.467,18.381,,
15161,07/08/18 05:29:40 AM,27.210,57.498,18.389,,
15162,07/08/18 05:29:50 AM,27.210,57.498,18.389,,
15163,07/08/18 05:30:00 AM,27.210,57.498,18.389,,
15164,07/08/18 05:30:10 AM,27.210,57.498,18.389,,
15165,07/08/18 05:30:20 AM,27.210,57.498,18.389,,
15166,07/08/18 05:30:30 AM,27.210,57.498,18.389,,
15167,07/08/18 05:30:40 AM,27.210,57.498,18.389,,
15168,07/08/18 05:30:50 AM,27.210,57.498,18.389,,
15169,07/08/18 05:31:00 AM,27.210,57.530,18.398,,
15170,07/08/18 05:31:10 AM,27.210,57.498,18.389,,
15171,07/08/18 05:31:20 AM,27.235,57.502,18.413,,
15172,07/08/18 05:31:30 AM,27.235,57.502,18.413,,
15173,07/08/18 05:31:40 AM,27.235,57.502,18.413,,
15174,07/08/18 05:31:50 AM,27.235,57.533,18.422,,
15175,07/08/18 05:32:00 AM,27.235,57.533,18.422,,
15176,07/08/18 05:32:10 AM,27.235,57.533,18.422,,
15177,07/08/18 05:32:20 AM,27.235,57.533,18.422,,
15178,07/08/18 05:32:30 AM,27.235,57.533,18.422,,
15179,07/08/18 05:32:40 AM,27.235,57.502,18.413,,
15180,07/08/18 05:32:50 AM,27.235,57.533,18.422,,
15181,07/08/18 05:33:00 AM,27.235,57.533,18.422,,
15182,07/08/18 05:33:10 AM,27.235,57.533,18.422,,
15183,07/08/18 05:33:20 AM,27.235,57.565,18.430,,
15184,07/08/18 05:33:30 AM,27.235,57.533,18.422,,
15185,07/08/18 05:33:40 AM,27.235,57.565,18.430,,
15186,07/08/18 05:33:50 AM,27.235,57.565,18.430,,
15187,07/08/18 05:34:00 AM,27.235,57.533,18.422,,
15188,07/08/18 05:34:10 AM,27.259,57.537,18.446,,
15189,07/08/18 05:34:20 AM,27.259,57.568,18.454,,
15190,07/08/18 05:34:30 AM,27.259,57.537,18.446,,
15191,07/08/18 05:34:40 AM,27.259,57.568,18.454,,
15192,07/08/18 05:34:50 AM,27.259,57.568,18.454,,
15193,07/08/18 05:35:00 AM,27.259,57.568,18.454,,
15194,07/08/18 05:35:10 AM,27.259,57.568,18.454,,
15195,07/08/18 05:35:20 AM,27.259,57.568,18.454,,
15196,07/08/18 05:35:30 AM,27.259,57.568,18.454,,
15197,07/08/18 05:35:40 AM,27.259,57.568,18.454,,
15198,07/08/18 05:35:50 AM,27.259,57.568,18.454,,
15199,07/08/18 05:36:00 AM,27.259,57.568,18.454,,
15200,07/08/18 05:36:10 AM,27.259,57.568,18.454,,
15201,07/08/18 05:36:20 AM,27.259,57.600,18.463,,
15202,07/08/18 05:36:30 AM,27.259,57.568,18.454,,
15203,07/08/18 05:36:40 AM,27.259,57.568,18.454,,
15204,07/08/18 05:36:50 AM,27.259,57.568,18.454,,
15205,07/08/18 05:37:00 AM,27.259,57.568,18.454,,
15206,07/08/18 05:37:10 AM,27.259,57.568,18.454,,
15207,07/08/18 05:37:20 AM,27.284,57.572,18.478,,
15208,07/08/18 05:37:30 AM,27.284,57.572,18.478,,
15209,07/08/18 05:37:40 AM,27.284,57.603,18.487,,
15210,07/08/18 05:37:50 AM,27.284,57.603,18.487,,
15211,07/08/18 05:38:00 AM,27.284,57.603,18.487,,
15212,07/08/18 05:38:10 AM,27.284,57.603,18.487,,
15213,07/08/18 05:38:20 AM,27.284,57.603,18.487,,
15214,07/08/18 05:38:30 AM,27.284,57.603,18.487,,
15215,07/08/18 05:38:40 AM,27.284,57.635,18.495,,
15216,07/08/18 05:38:50 AM,27.284,57.635,18.495,,
15217,07/08/18 05:39:00 AM,27.284,57.603,18.487,,
15218,07/08/18 05:39:10 AM,27.284,57.635,18.495,,
15219,07/08/18 05:39:20 AM,27.284,57.635,18.495,,
15220,07/08/18 05:39:30 AM,27.284,57.635,18.495,,
15221,07/08/18 05:39:40 AM,27.284,57.635,18.495,,
15222,07/08/18 05:39:50 AM,27.284,57.635,18.495,,
15223,07/08/18 05:40:00 AM,27.308,57.638,18.519,,
15224,07/08/18 05:40:10 AM,27.308,57.638,18.519,,
15225,07/08/18 05:40:20 AM,27.308,57.638,18.519,,
15226,07/08/18 05:40:30 AM,27.308,57.670,18.527,,
15227,07/08/18 05:40:40 AM,27.308,57.670,18.527,,
15228,07/08/18 05:40:50 AM,27.308,57.670,18.527,,
15229,07/08/18 05:41:00 AM,27.308,57.638,18.519,,
15230,07/08/18 05:41:10 AM,27.308,57.670,18.527,,
15231,07/08/18 05:41:20 AM,27.308,57.670,18.527,,
15232,07/08/18 05:41:30 AM,27.308,57.670,18.527,,
15233,07/08/18 05:41:40 AM,27.308,57.670,18.527,,
15234,07/08/18 05:41:50 AM,27.308,57.670,18.527,,
15235,07/08/18 05:42:00 AM,27.308,57.670,18.527,,
15236,07/08/18 05:42:10 AM,27.308,57.701,18.536,,
15237,07/08/18 05:42:20 AM,27.308,57.701,18.536,,
15238,07/08/18 05:42:30 AM,27.333,57.705,18.560,,
15239,07/08/18 05:42:40 AM,27.333,57.705,18.560,,
15240,07/08/18 05:42:50 AM,27.333,57.705,18.560,,
15241,07/08/18 05:43:00 AM,27.333,57.736,18.568,,
15242,07/08/18 05:43:10 AM,27.333,57.705,18.560,,
15243,07/08/18 05:43:20 AM,27.333,57.705,18.560,,
15244,07/08/18 05:43:30 AM,27.333,57.705,18.560,,
15245,07/08/18 05:43:40 AM,27.333,57.705,18.560,,
15246,07/08/18 05:43:50 AM,27.333,57.705,18.560,,
15247,07/08/18 05:44:00 AM,27.333,57.705,18.560,,
15248,07/08/18 05:44:10 AM,27.333,57.736,18.568,,
15249,07/08/18 05:44:20 AM,27.333,57.705,18.560,,
15250,07/08/18 05:44:30 AM,27.333,57.705,18.560,,
15251,07/08/18 05:44:40 AM,27.358,57.740,18.592,,
15252,07/08/18 05:44:50 AM,27.358,57.740,18.592,,
15253,07/08/18 05:45:00 AM,27.358,57.740,18.592,,
15254,07/08/18 05:45:10 AM,27.358,57.740,18.592,,
15255,07/08/18 05:45:20 AM,27.358,57.740,18.592,,
15256,07/08/18 05:45:30 AM,27.358,57.740,18.592,,
15257,07/08/18 05:45:40 AM,27.358,57.740,18.592,,
15258,07/08/18 05:45:50 AM,27.358,57.740,18.592,,
15259,07/08/18 05:46:00 AM,27.358,57.740,18.592,,
15260,07/08/18 05:46:10 AM,27.358,57.771,18.601,,
15261,07/08/18 05:46:20 AM,27.358,57.771,18.601,,
15262,07/08/18 05:46:30 AM,27.358,57.771,18.601,,
15263,07/08/18 05:46:40 AM,27.358,57.771,18.601,,
15264,07/08/18 05:46:50 AM,27.358,57.771,18.601,,
15265,07/08/18 05:47:00 AM,27.382,57.743,18.616,,
15266,07/08/18 05:47:10 AM,27.382,57.774,18.625,,
15267,07/08/18 05:47:20 AM,27.382,57.743,18.616,,
15268,07/08/18 05:47:30 AM,27.382,57.774,18.625,,
15269,07/08/18 05:47:40 AM,27.382,57.774,18.625,,
15270,07/08/18 05:47:50 AM,27.382,57.774,18.625,,
15271,07/08/18 05:48:00 AM,27.382,57.743,18.616,,
15272,07/08/18 05:48:10 AM,27.382,57.774,18.625,,
15273,07/08/18 05:48:20 AM,27.382,57.774,18.625,,
15274,07/08/18 05:48:30 AM,27.382,57.774,18.625,,
15275,07/08/18 05:48:40 AM,27.382,57.774,18.625,,
15276,07/08/18 05:48:50 AM,27.382,57.806,18.633,,
15277,07/08/18 05:49:00 AM,27.407,57.778,18.649,,
15278,07/08/18 05:49:10 AM,27.407,57.809,18.657,,
15279,07/08/18 05:49:20 AM,27.407,57.778,18.649,,
15280,07/08/18 05:49:30 AM,27.407,57.778,18.649,,
15281,07/08/18 05:49:40 AM,27.407,57.778,18.649,,
15282,07/08/18 05:49:50 AM,27.407,57.809,18.657,,
15283,07/08/18 05:50:00 AM,27.407,57.778,18.649,,
15284,07/08/18 05:50:10 AM,27.407,57.809,18.657,,
15285,07/08/18 05:50:20 AM,27.407,57.809,18.657,,
15286,07/08/18 05:50:30 AM,27.407,57.809,18.657,,
15287,07/08/18 05:50:40 AM,27.407,57.809,18.657,,
15288,07/08/18 05:50:50 AM,27.407,57.809,18.657,,
15289,07/08/18 05:51:00 AM,27.407,57.809,18.657,,
15290,07/08/18 05:51:10 AM,27.407,57.778,18.649,,
15291,07/08/18 05:51:20 AM,27.407,57.809,18.657,,
15292,07/08/18 05:51:30 AM,27.431,57.813,18.681,,
15293,07/08/18 05:51:40 AM,27.431,57.813,18.681,,
15294,07/08/18 05:51:50 AM,27.431,57.813,18.681,,
15295,07/08/18 05:52:00 AM,27.431,57.813,18.681,,
15296,07/08/18 05:52:10 AM,27.431,57.813,18.681,,
15297,07/08/18 05:52:20 AM,27.431,57.813,18.681,,
15298,07/08/18 05:52:30 AM,27.431,57.782,18.673,,
15299,07/08/18 05:52:40 AM,27.431,57.813,18.681,,
15300,07/08/18 05:52:50 AM,27.431,57.813,18.681,,
15301,07/08/18 05:53:00 AM,27.431,57.844,18.690,,
15302,07/08/18 05:53:10 AM,27.456,57.817,18.705,,
15303,07/08/18 05:53:20 AM,27.456,57.817,18.705,,
15304,07/08/18 05:53:30 AM,27.456,57.817,18.705,,
15305,07/08/18 05:53:40 AM,27.456,57.817,18.705,,
15306,07/08/18 05:53:50 AM,27.456,57.848,18.714,,
15307,07/08/18 05:54:00 AM,27.456,57.817,18.705,,
15308,07/08/18 05:54:10 AM,27.456,57.848,18.714,,
15309,07/08/18 05:54:20 AM,27.456,57.848,18.714,,
15310,07/08/18 05:54:30 AM,27.456,57.848,18.714,,
15311,07/08/18 05:54:40 AM,27.456,57.817,18.705,,
15312,07/08/18 05:54:50 AM,27.456,57.848,18.714,,
15313,07/08/18 05:55:00 AM,27.456,57.817,18.705,,
15314,07/08/18 05:55:10 AM,27.456,57.848,18.714,,
15315,07/08/18 05:55:20 AM,27.456,57.817,18.705,,
15316,07/08/18 05:55:30 AM,27.481,57.821,18.729,,
15317,07/08/18 05:55:40 AM,27.456,57.848,18.714,,
15318,07/08/18 05:55:50 AM,27.481,57.852,18.738,,
15319,07/08/18 05:56:00 AM,27.481,57.852,18.738,,
15320,07/08/18 05:56:10 AM,27.481,57.821,18.729,,
15321,07/08/18 05:56:20 AM,27.481,57.852,18.738,,
15322,07/08/18 05:56:30 AM,27.481,57.852,18.738,,
15323,07/08/18 05:56:40 AM,27.481,57.852,18.738,,
15324,07/08/18 05:56:50 AM,27.481,57.852,18.738,,
15325,07/08/18 05:57:00 AM,27.481,57.852,18.738,,
15326,07/08/18 05:57:10 AM,27.481,57.852,18.738,,
15327,07/08/18 05:57:20 AM,27.481,57.852,18.738,,
15328,07/08/18 05:57:30 AM,27.505,57.856,18.762,,
15329,07/08/18 05:57:40 AM,27.505,57.856,18.762,,
15330,07/08/18 05:57:50 AM,27.505,57.824,18.753,,
15331,07/08/18 05:58:00 AM,27.505,57.856,18.762,,
15332,07/08/18 05:58:10 AM,27.505,57.856,18.762,,
15333,07/08/18 05:58:20 AM,27.505,57.856,18.762,,
15334,07/08/18 05:58:30 AM,27.505,57.856,18.762,,
15335,07/08/18 05:58:40 AM,27.505,57.856,18.762,,
15336,07/08/18 05:58:50 AM,27.505,57.856,18.762,,
15337,07/08/18 05:59:00 AM,27.505,57.887,18.770,,
15338,07/08/18 05:59:10 AM,27.505,57.856,18.762,,
15339,07/08/18 05:59:20 AM,27.505,57.856,18.762,,
15340,07/08/18 05:59:30 AM,27.505,57.856,18.762,,
15341,07/08/18 05:59:40 AM,27.505,57.856,18.762,,
15342,07/08/18 05:59:50 AM,27.505,57.856,18.762,,
15343,07/08/18 06:00:00 AM,27.505,57.887,18.770,,
15344,07/08/18 06:00:10 AM,27.530,57.922,18.803,,
15345,07/08/18 06:00:20 AM,27.530,57.859,18.786,,
15346,07/08/18 06:00:30 AM,27.530,57.891,18.794,,
15347,07/08/18 06:00:40 AM,27.530,57.859,18.786,,
15348,07/08/18 06:00:50 AM,27.530,57.859,18.786,,
15349,07/08/18 06:01:00 AM,27.530,57.891,18.794,,
15350,07/08/18 06:01:10 AM,27.530,57.859,18.786,,
15351,07/08/18 06:01:20 AM,27.530,57.891,18.794,,
15352,07/08/18 06:01:30 AM,27.530,57.859,18.786,,
15353,07/08/18 06:01:40 AM,27.530,57.859,18.786,,
15354,07/08/18 06:01:50 AM,27.530,57.859,18.786,,
15355,07/08/18 06:02:00 AM,27.530,57.859,18.786,,
15356,07/08/18 06:02:10 AM,27.530,57.891,18.794,,
15357,07/08/18 06:02:20 AM,27.554,57.863,18.810,,
15358,07/08/18 06:02:30 AM,27.554,57.863,18.810,,
15359,07/08/18 06:02:40 AM,27.554,57.863,18.810,,
15360,07/08/18 06:02:50 AM,27.554,57.894,18.818,,
15361,07/08/18 06:03:00 AM,27.554,57.894,18.818,,
15362,07/08/18 06:03:10 AM,27.554,57.863,18.810,,
15363,07/08/18 06:03:20 AM,27.554,57.863,18.810,,
15364,07/08/18 06:03:30 AM,27.554,57.863,18.810,,
15365,07/08/18 06:03:40 AM,27.554,57.863,18.810,,
15366,07/08/18 06:03:50 AM,27.554,57.832,18.801,,
15367,07/08/18 06:04:00 AM,27.554,57.832,18.801,,
15368,07/08/18 06:04:10 AM,27.554,57.863,18.810,,
15369,07/08/18 06:04:20 AM,27.554,57.832,18.801,,
15370,07/08/18 06:04:30 AM,27.554,57.832,18.801,,
15371,07/08/18 06:04:40 AM,27.554,57.832,18.801,,
15372,07/08/18 06:04:50 AM,27.554,57.832,18.801,,
15373,07/08/18 06:05:00 AM,27.554,57.832,18.801,,
15374,07/08/18 06:05:10 AM,27.554,57.832,18.801,,
15375,07/08/18 06:05:20 AM,27.554,57.863,18.810,,
15376,07/08/18 06:05:30 AM,27.554,57.832,18.801,,
15377,07/08/18 06:05:40 AM,27.554,57.863,18.810,,
15378,07/08/18 06:05:50 AM,27.579,57.835,18.825,,
15379,07/08/18 06:06:00 AM,27.579,57.835,18.825,,
15380,07/08/18 06:06:10 AM,27.579,57.867,18.834,,
15381,07/08/18 06:06:20 AM,27.579,57.835,18.825,,
15382,07/08/18 06:06:30 AM,27.579,57.835,18.825,,
15383,07/08/18 06:06:40 AM,27.579,57.835,18.825,,
15384,07/08/18 06:06:50 AM,27.579,57.835,18.825,,
15385,07/08/18 06:07:00 AM,27.579,57.835,18.825,,
15386,07/08/18 06:07:10 AM,27.579,57.835,18.825,,
15387,07/08/18 06:07:20 AM,27.579,57.835,18.825,,
15388,07/08/18 06:07:30 AM,27.579,57.835,18.825,,
15389,07/08/18 06:07:40 AM,27.579,57.835,18.825,,
15390,07/08/18 06:07:50 AM,27.579,57.835,18.825,,
15391,07/08/18 06:08:00 AM,27.579,57.835,18.825,,
15392,07/08/18 06:08:10 AM,27.579,57.835,18.825,,
15393,07/08/18 06:08:20 AM,27.579,57.804,18.817,,
15394,07/08/18 06:08:30 AM,27.579,57.835,18.825,,
15395,07/08/18 06:08:40 AM,27.579,57.835,18.825,,
15396,07/08/18 06:08:50 AM,27.579,57.804,18.817,,
15397,07/08/18 06:09:00 AM,27.579,57.835,18.825,,
15398,07/08/18 06:09:10 AM,27.604,57.808,18.841,,
15399,07/08/18 06:09:20 AM,27.604,57.808,18.841,,
15400,07/08/18 06:09:30 AM,27.604,57.839,18.849,,
15401,07/08/18 06:09:40 AM,27.604,57.808,18.841,,
15402,07/08/18 06:09:50 AM,27.604,57.839,18.849,,
15403,07/08/18 06:10:00 AM,27.604,57.808,18.841,,
15404,07/08/18 06:10:10 AM,27.604,57.839,18.849,,
15405,07/08/18 06:10:20 AM,27.604,57.808,18.841,,
15406,07/08/18 06:10:30 AM,27.604,57.808,18.841,,
15407,07/08/18 06:10:40 AM,27.604,57.839,18.849,,
15408,07/08/18 06:10:50 AM,27.604,57.808,18.841,,
15409,07/08/18 06:11:00 AM,27.604,57.808,18.841,,
15410,07/08/18 06:11:10 AM,27.604,57.808,18.841,,
15411,07/08/18 06:11:20 AM,27.604,57.808,18.841,,
15412,07/08/18 06:11:30 AM,27.604,57.839,18.849,,
15413,07/08/18 06:11:40 AM,27.604,57.808,18.841,,
15414,07/08/18 06:11:50 AM,27.604,57.808,18.841,,
15415,07/08/18 06:12:00 AM,27.604,57.839,18.849,,
15416,07/08/18 06:12:10 AM,27.604,57.839,18.849,,
15417,07/08/18 06:12:20 AM,27.604,57.839,18.849,,
15418,07/08/18 06:12:30 AM,27.604,57.839,18.849,,
15419,07/08/18 06:12:40 AM,27.604,57.808,18.841,,
15420,07/08/18 06:12:50 AM,27.604,57.839,18.849,,
15421,07/08/18 06:13:00 AM,27.604,57.839,18.849,,
15422,07/08/18 06:13:10 AM,27.604,57.839,18.849,,
15423,07/08/18 06:13:20 AM,27.604,57.839,18.849,,
15424,07/08/18 06:13:30 AM,27.604,57.839,18.849,,
15425,07/08/18 06:13:40 AM,27.604,57.839,18.849,,
15426,07/08/18 06:13:50 AM,27.604,57.839,18.849,,
15427,07/08/18 06:14:00 AM,27.604,57.839,18.849,,
15428,07/08/18 06:14:10 AM,27.604,57.870,18.858,,
15429,07/08/18 06:14:20 AM,27.604,57.839,18.849,,
15430,07/08/18 06:14:30 AM,27.604,57.839,18.849,,
15431,07/08/18 06:14:40 AM,27.604,57.870,18.858,,
15432,07/08/18 06:14:50 AM,27.604,57.870,18.858,,
15433,07/08/18 06:15:00 AM,27.604,57.839,18.849,,
15434,07/08/18 06:15:10 AM,27.604,57.870,18.858,,
15435,07/08/18 06:15:20 AM,27.628,57.874,18.882,,
15436,07/08/18 06:15:30 AM,27.628,57.874,18.882,,
15437,07/08/18 06:15:40 AM,27.628,57.874,18.882,,
15438,07/08/18 06:15:50 AM,27.628,57.874,18.882,,
15439,07/08/18 06:16:00 AM,27.628,57.874,18.882,,
15440,07/08/18 06:16:10 AM,27.628,57.874,18.882,,
15441,07/08/18 06:16:20 AM,27.628,57.874,18.882,,
15442,07/08/18 06:16:30 AM,27.628,57.874,18.882,,
15443,07/08/18 06:16:40 AM,27.628,57.874,18.882,,
15444,07/08/18 06:16:50 AM,27.628,57.905,18.890,,
15445,07/08/18 06:17:00 AM,27.628,57.874,18.882,,
15446,07/08/18 06:17:10 AM,27.628,57.905,18.890,,
15447,07/08/18 06:17:20 AM,27.628,57.874,18.882,,
15448,07/08/18 06:17:30 AM,27.628,57.905,18.890,,
15449,07/08/18 06:17:40 AM,27.628,57.905,18.890,,
15450,07/08/18 06:17:50 AM,27.628,57.905,18.890,,
15451,07/08/18 06:18:00 AM,27.628,57.905,18.890,,
15452,07/08/18 06:18:10 AM,27.628,57.905,18.890,,
15453,07/08/18 06:18:20 AM,27.628,57.937,18.899,,
15454,07/08/18 06:18:30 AM,27.628,57.905,18.890,,
15455,07/08/18 06:18:40 AM,27.628,57.905,18.890,,
15456,07/08/18 06:18:50 AM,27.653,57.909,18.914,,
15457,07/08/18 06:19:00 AM,27.628,57.937,18.899,,
15458,07/08/18 06:19:10 AM,27.653,57.940,18.923,,
15459,07/08/18 06:19:20 AM,27.653,57.940,18.923,,
15460,07/08/18 06:19:30 AM,27.653,57.940,18.923,,
15461,07/08/18 06:19:40 AM,27.653,57.909,18.914,,
15462,07/08/18 06:19:50 AM,27.653,57.940,18.923,,
15463,07/08/18 06:20:00 AM,27.653,57.940,18.923,,
15464,07/08/18 06:20:10 AM,27.653,57.940,18.923,,
15465,07/08/18 06:20:20 AM,27.653,57.940,18.923,,
15466,07/08/18 06:20:30 AM,27.653,57.940,18.923,,
15467,07/08/18 06:20:40 AM,27.653,57.940,18.923,,
15468,07/08/18 06:20:50 AM,27.653,57.940,18.923,,
15469,07/08/18 06:21:00 AM,27.653,57.940,18.923,,
15470,07/08/18 06:21:10 AM,27.653,57.940,18.923,,
15471,07/08/18 06:21:20 AM,27.653,57.940,18.923,,
15472,07/08/18 06:21:30 AM,27.653,57.940,18.923,,
15473,07/08/18 06:21:40 AM,27.653,57.940,18.923,,
15474,07/08/18 06:21:50 AM,27.653,57.940,18.923,,
15475,07/08/18 06:22:00 AM,27.653,57.940,18.923,,
15476,07/08/18 06:22:10 AM,27.653,57.940,18.923,,
15477,07/08/18 06:22:20 AM,27.653,57.940,18.923,,
15478,07/08/18 06:22:30 AM,27.653,57.940,18.923,,
15479,07/08/18 06:22:40 AM,27.653,57.940,18.923,,
15480,07/08/18 06:22:50 AM,27.653,57.909,18.914,,
15481,07/08/18 06:23:00 AM,27.653,57.940,18.923,,
15482,07/08/18 06:23:10 AM,27.677,57.944,18.947,,
15483,07/08/18 06:23:20 AM,27.677,57.913,18.939,,
15484,07/08/18 06:23:30 AM,27.677,57.944,18.947,,
